dataset_title,file_type
Proyectos ejecutados dentro del programa Fondo Complementario para el Desarrollo Regional (FONDEREG) 2013-2018,JSON
Datos Históricos de Incendios Forestales del 2008,No Format.
Inmuebles Registrados por Acto Jurídico Gravámenes en el Estado de Jalisco del 2017,CSV
Constancia de Dictamen de Seguridad Estructural,No Format.
"Industrias y Pozos del Municipio de Tlajomulco de Zúñiga, Jalisco",No Format.
Constitución de sociedades cooperativas para artesanos jaliscienses 2015.,CSV
Artesanos capacitados en técnicas artesanales y/o temas empresariales en el período de enero a junio de 2018.,CSV
Tabuladores de sueldos de la Plantilla de personal del Poder Ejecutivo del Estado de Jalisco 2017,CSV
Anexo de Inversión Pública del Informe de resultados del Gobierno del Estado de Jalisco 2017,CSV
Conjunto de datos vectoriales de la cartografía del Registro Agrario Nacional,vnd.google-earth.kml+xml
Registros de marca para artesanos jaliscienses en 2014.,CSV
Inmuebles Registrados por Acto Jurídico Cancelaciones en el Estado de Jalisco del 2017,CSV
Diseños a productos artesanales de artesanos jaliscienses en el período de enero a junio de 2018.,CSV
Artesanos participantes en ferias y exposiciones por gestión del Instituto de la Artesanía Jalisciense en 2014.,CSV
Registros de marca para artesanos jaliscienses en el período de enero a junio de 2018.,CSV
Diseños a productos artesanales de artesanos jaliscienses 2016.,CSV
"Conjunto de datos vectoriales geológicos 1:50,000. Jalisco",vnd.google-earth.kml+xml
Banco de Proyectos Jalisco 2014-2018,JSON
Artesanos registrados en el padrón artesanal del Instituto de la Artesanía Jalisciense en el período de enero a junio de 2018.,CSV
Artesanos participantes en ferias y exposiciones por gestión del Instituto de la Artesanía Jalisciense en el período de enero a junio de 2018.,CSV
Constitución de sociedades cooperativas para artesanos jaliscienses 2014.,CSV
Edificios gubernamentales,CSV
Constitución de sociedades cooperativas para artesanos jaliscienses 2017.,CSV
Artesanos participantes en ferias y exposiciones por gestión del Instituto de la Artesanía Jalisciense en 2015.,CSV
Constitución de sociedades cooperativas para artesanos jaliscienses en el período de enero a junio de 2018.,CSV
Artesanos registrados en el padrón artesanal del Instituto de la Artesanía Jalisciense en el 2016.,CSV
Artesanos participantes en ferias y exposiciones por gestión del Instituto de la Artesanía Jalisciense en 2017.,CSV
Localización geográfica de las Unidades de Salud en el Estado de Jalisco,No Format.
Escuelas Secundarias Públicas Oficiales en el Estado de Jalisco,No Format.
"Programa de Ordenamiento Ecológico Local ""Tomatlán"", Jalisco",No Format.
Artesanos capacitados en técnicas artesanales y/o temas empresariales en 2016.,CSV
Estados de cuenta. Fideicomiso Plan Múltiple de Beneficios para los Trabajadores del Gobierno del Estado de Jalisco 2017,CSV
Registros de marca para artesanos jaliscienses en 2016.,CSV
Diseños a productos artesanales de artesanos jaliscienses 2014.,CSV
Artesanos registrados en el padrón artesanal del Instituto de la Artesanía Jalisciense en el 2014.,CSV
Artesanos capacitados en técnicas artesanales y/o temas empresariales en 2017.,CSV
Diseños a productos artesanales de artesanos jaliscienses 2015.,CSV
Consultores acreditados en materia de protección civil mayo 2018.,CSV
"Programa de Ordenamiento Ecológico Local ""Costa Alegre"", Jalisco",No Format.
Mortalidad por enfermedades no transmisibles en Jalisco durante el año 2015,CSV
Nomina Empleados del Instituto de Pensiones del Estado de Jalisco,JSON
Escuelas de Educación Indígena Preescolar e Indígena Primarias Públicas Oficiales en el Estado de Jalisco,No Format.
Consultores acreditados en materia de protección civil julio 2018.,CSV
Zonas de protección inscritas en el inventario del Patrimonio Cultural del Estado de Jalisco en el período 2015-2018.,CSV
Artesanos registrados en el padrón artesanal del Instituto de la Artesanía Jalisciense en el 2015.,CSV
Dictámenes emitidos en el Instituto Jalisciense de Ciencias Forenses del primer semestre 2018,CSV
Alumnos inscritos en el CONALEP Jalisco en el período escolar de febrero a julio de 2017.,CSV
Consultores acreditados en materia de protección civil junio 2018.,CSV
Artesanos capacitados en técnicas artesanales y/o temas empresariales en 2015.,CSV
Escuelas Preescolares Públicas Oficiales en el Estado de Jalisco,No Format.
"Programa de Ordenamiento Ecológico Local ""Ixtlahuacán del Río"", Jalisco",No Format.
Catálogo de normatividad del estado de Jalisco 2013,CSV
Alumnos inscritos en el CONALEP Jalisco en el período escolar de agosto a diciembre de 2017.,CSV
Padrón de Beneficiarios 2014 Programa Jalisco Competitivo,CSV
Bienes inmuebles inscritos en el inventario del Patrimonio Cultural del Estado de Jalisco en el período 2015-2018.,CSV
Bienes muebles inscritos en el inventario del Patrimonio Cultural del Estado de Jalisco en el período 2015-2018.,CSV
Personas morales beneficiarias de programas culturales durante los períodos 2017A y 2017B.,CSV
"Programa de Ordenamiento Ecológico Local ""Zapopan"", Jalisco",No Format.
Alumnos inscritos en el CONALEP Jalisco en el período escolar de febrero a julio de 2018,CSV
Artesanos capacitados en técnicas artesanales y/o temas empresariales en 2014.,CSV
Asistentes a Bibliotecas Públicas en el período 2007-2017.,CSV
Asistentes a eventos culturales en el período 2007-2017.,CSV
"Escuelas Particulares de Preescolar, Primarias y Secundarias en el Estado de Jalisco",No Format.
Programa de Ordenamiento Ecológico del Estado de Jalisco,No Format.
Fichas de organismos publicados en el portal Jalisco,CSV
Dictámenes emitidos en el Instituto Jalisciense de Ciencias Forenses en el año 2017,CSV
Incendios forestales OPD BLP mayo-agosto 2018,CSV
Inmuebles Registrados por Acto Jurídico Traslativos en el Estado de Jalisco del 2017,CSV
Escuelas de Educación Inicial Públicas Oficiales en el Estado de Jalisco,No Format.
Centros Escolares Activos en Jalisco,CSV
Indicadores de eficiencia por escuela,CSV
Capacitadores acreditados en materia de protección civil mayo 2018.,CSV
Bienes inmateriales inscritos en el inventario de Patrimonio Cultural del Estado de Jalisco en el período 2015-2018.,CSV
Registro de género por escuela,CSV
Dictámenes emitidos en el Instituto Jalisciense de Ciencias Forenses en el año 2016,CSV
Padrón de Beneficiarios 2015 Programa Jalisco Competitivo,CSV
Trámites capturados en el portal info.jalisco.gob.mx,CSV
Capacitadores acreditados en materia de protección civil junio 2018.,CSV
Personas físicas beneficiarias de programas culturales durante los períodos 2017A y 2017B.,CSV
"Programa de Ordenamiento Ecológico Local ""Jocotepec"", Jalisco",No Format.
Capacitadores acreditados en materia de protección civil julio 2018.,CSV
Desempeño hospitalario generado por el OPD Hospital Civil de Guadalajara de los años 2013 al 2017,CSV
Necropsias practicadas en el Instituto Jalisciense de Ciencias Forenses en el año 2017,CSV
"Programa de Ordenamiento Ecológico Local ""Tlajomulco"", Jalisco",No Format.
Escuelas de Educación Especial Públicas Oficiales en el Estado de Jalisco,No Format.
Becas CONALEP otorgadas en el período escolar de febrero a junio de 2018,CSV
Padrón de Beneficiarios 2016 Programa Jalisco Competitivo,CSV
"Programa de Ordenamiento Ecológico Local ""Cihuatlán"", Jalisco",No Format.
Padrón de Beneficiarios 2017 Programa Jalisco Competitivo,CSV
Padrón de Instituciones de Asistencia Social Privada de enero de 1969 a abril de 2018,CSV
Necropsias practicadas en el Instituto Jalisciense de Ciencias Forenses del primer semestre 2018,CSV
Padrón de beneficiarios de los programas sociales de la Secretaría de Desarrollo e Integración Social Periodo 2017B,CSV
Necropsias practicadas en el Instituto Jalisciense de Ciencias Forenses en el año 2016,CSV
Declaraciones Patrimoniales y de Intereses de los Servidores Públicos del Estado de Jalisco del 2017 a la fecha,CSV
Remesas,vnd.google-earth.kml+xml
Pago a Pensionados del Instituto de Pensiones del Estado de Jalisco,JSON
Beneficiarios de los programas de apoyo otorgados por COECyTJAL en el periodo de enero a junio de 2018,CSV
Puntos de conexión eJalisco,CSV
Constitución de sociedades cooperativas para artesanos jaliscienses 2016.,CSV
Artesanos registrados en el padrón artesanal del Instituto de la Artesanía Jalisciense en el 2017.,CSV
Artesanos participantes en ferias y exposiciones por gestión del Instituto de la Artesanía Jalisciense en 2016.,CSV
Cuerpos de agua,SHP
Cuerpos de agua,KML
Indice de rezago de infraestructura urbana,CSV
Proyecto estratégico de seguridad alimentaria (PESA),CSV
"Cartografía catastral del municipio de Encarnación de Díaz, Jalisco",vnd.google-earth.kml+xml
"Conjunto de datos vectoriales, cartografía localidades rurales (números exteriores)",vnd.google-earth.kml+xml
Tren Ligero,SHP
"Cartografía Catastral del Municipio de Juanacatlán, Jalisco",vnd.google-earth.kml+xml
"Cartografía Catastral del Municipio de Magdalena, Jalisco",vnd.google-earth.kml+xml
"Cartografía Catastral del Municipio de Ojuelos de Jalisco, Jalisco",vnd.google-earth.kml+xml
"Recursos Turísticos del Municipio de Lagos de Moreno, Jalisco",vnd.google-earth.kmz
"Atlas de caminos y carreteras del estado de Jalisco 2012, calles.",vnd.google-earth.kml+xml
Atlas de Caminos y Carreteras del Estado de Jalisco 2012 - Camino,SHP
Atlas de Caminos y Carreteras del Estado de Jalisco 2012 - Camino,KML
Atlas de Caminos y Carreteras del Estado de Jalisco 2012 - Carretera,KML
Atlas de Caminos y Carreteras del Estado de Jalisco 2012 - Carretera,SHP
Atlas de Caminos y Carreteras del Estado de Jalisco 2012 - Pista de aviación,KML
Atlas de Caminos y Carreteras del Estado de Jalisco 2012 - Pista de aviación,SHP
Atlas de Caminos y Carreteras del Estado de Jalisco 2012 - Servicio médico,vnd.google-earth.kml+xml
Exportaciones de empresas IMMEX a nivel fracción arancelaria del Estado y municipios de Jalisco,CSV
Indicadores MIDE Jalisco sobre educación,CSV
Índice de conectividad municipal 2009,KML
Índice de conectividad municipal 2009,SHP
Índice Municipal de Medio Ambiente,vnd.ms-excel
Índice Municipal de Medio Ambiente,CSV
"Mapa general de Jalisco 2012, límite estatal",vnd.google-earth.kml+xml
"Regionalización 2014, Región 02 Altos Norte",KML
"Regionalización 2014, Región 02 Altos Norte",SHP
Derroteros y paradas oficiales de las rutas de transporte público SITRAN,No Format.
Informes de licencias emitidas del Estado de Jalisco,CSV
Información de las obras contratadas de infraestructura educativa,CSV
"Recursos Turísticos del Municipio de Mascota, Jalisco",vnd.google-earth.kmz
"Cartografía Catastral del Municipio de Puerto Vallarta, Jalisco",vnd.google-earth.kml+xml
"Información sociodemográfica por colonia, Área Metropolitana de Guadalajara, Jalisco",CSV
"Información sociodemográfica por colonia, Área Metropolitana de Guadalajara, Jalisco",vnd.ms-excel
Ordenamiento ecológico territorial,SHP
Bases de datos históricas de la calidad del aire,CSV
Grado de marginación por Municipio para el estado de Jalisco,KML
Grado de marginación por Municipio para el estado de Jalisco,SHP
"Cartografía Catastral del Municipio de Juchitlán, Jalisco",vnd.google-earth.kml+xml
"Cartografía Catastral del Municipio de La Barca, Jalisco",vnd.google-earth.kml+xml
"Cartografía Catastral del Municipio de Zapotiltic, Jalisco",vnd.google-earth.kml+xml
"Cartografía Catastral del Municipio de San Miguel el Alto, Jalisco",vnd.google-earth.kml+xml
"Cartografía Catastral del Municipio de San Martín Hidalgo, Jalisco",vnd.google-earth.kml+xml
Listado CCT Activos,CSV
"Cartografía Catastral del Municipio de Ixtlahuacán del Rio, Jalisco",SHP
"Cartografía Catastral del Municipio de Ixtlahuacán del Rio, Jalisco",KML
"Cartografía Catastral del Municipio de Jalostotitlán, Jalisco",vnd.google-earth.kml+xml
"Cartografía Catastral del Municipio de Jalostotitlán, Jalisco",KML
Información sociodemográfica por AGEB urbano,CSV
"Recursos Turísticos del Municipio de San Sebastían del Oeste, Jalisco",vnd.google-earth.kml+xml
"Cartografía Catastral del Municipio de Huejúcar, Jalisco",SHP
"Cartografía Catastral del Municipio de Ahualulco de Mercado, Jalisco",vnd.google-earth.kml+xml
"Cartografía Catastral del Municipio de Ahualulco de Mercado, Jalisco",SHP
"Cartografía Catastral del Municipio de Arandas, Jalisco",vnd.google-earth.kml+xml
"Cartografía Catastral del Municipio de Arandas, Jalisco",SHP
"Cartografía Catastral del Municipio de Autlán de Navarro, Jalisco",vnd.google-earth.kml+xml
"Cartografía Catastral del Municipio de Autlán de Navarro, Jalisco",SHP
"Cartografía Catastral del Municipio de Ayutla, Jalisco",vnd.google-earth.kml+xml
"Cartografía Catastral del Municipio de Ayutla, Jalisco",SHP
"Cartografía Catastral del Municipio de Amacueca, Jalisco",vnd.google-earth.kml+xml
"Cartografía Catastral del Municipio de Amacueca, Jalisco",SHP
"Cartografía Catastral del Municipio de Atengo, Jalisco",vnd.google-earth.kml+xml
"Cartografía Catastral del Municipio de Atengo, Jalisco",SHP
"Cartografía Catastral del Municipio de Jocotepec, Jalisco",SHP
Información sociodemográfica por municipio,CSV
Inmuebles gubernamentales capturados en el portal info.jalisco.gob.mx,CSV
Áreas naturales protegidas,SHP
Extensión e Innovación Productiva,CSV
Programa de sanidad e inocuidad agroalimentaria,CSV
Control de emisiones vehiculares,SHP
Infraestructura educativa en Jalisco - Educación bachillerato,SHP
Infraestructura educativa en Jalisco - Educación bachillerato,KML
Infraestructura educativa en Jalisco - Universidad,SHP
Infraestructura educativa en Jalisco - Universidad,KML
Trabajadores Asegurados por actividad económica para todas las entidades federativas y sus municipios 2011.,CSV
"Cartografía Catastral del Municipio de Mascota, Jalisco",vnd.google-earth.kml+xml
Juntas intermunicipales de medio ambiente,No Format.
"Modelo de ordenamiento ecológico y planeación del municipio de Zapopan, Jalisco",No Format.
Directorio de Unidades Económicas del Estado de Jalisco,CSV
"Recursos Turísticos del Municipio de Mazamitla, Jalisco",SHP
"Recursos Turísticos del Municipio de Mazamitla, Jalisco",KMZ
Programas de inversión SEJ 2013-2015,XLSX
"Regionalización 2014, Región 07 Sierra Amula",SHP
"Regionalización 2014, Región 07 Sierra Amula",KML
Resultados Evaluación Planea 2015,XLSX
"Mapa general de Jalisco 2012, límite municipal",vnd.google-earth.kml+xml
Atlas de Caminos y Carreteras del Estado de Jalisco 2012 - Instalación deportiva o recreativa,SHP
Atlas de Caminos y Carreteras del Estado de Jalisco 2012 - Instalación deportiva o recreativa,KML
"Cartografía Catastral del Municipio de El Arenal, Jalisco",vnd.google-earth.kml+xml
"Cartografía Catastral del Municipio de El Arenal, Jalisco",SHP
Índice de conectividad regional 2011,KML
Índice de conectividad regional 2011,SHP
Índice de conectividad municipal 2011,KML
Índice de conectividad municipal 2011,SHP
"Cartografía Catastral del Municipio de La Manzanilla de la Paz, Jalisco",vnd.google-earth.kml+xml
"Recursos Turísticos del Municipio de Tapalpa, Jalisco",vnd.google-earth.kmz
"Cartografía Catastral del Municipio de Ayotlán, Jalisco",KML
"Cartografía Catastral del Municipio de Ayotlán, Jalisco",SHP
Importaciones de empresas IMMEX a nivel fracción arancelaria del Estado y municipios de Jalisco,CSV
Índice de conectividad regional 2009,SHP
Índice de conectividad regional 2009,KML
Índice de conectividad regional 2012,SHP
Índice de conectividad regional 2012,KML
"Cartografía Catastral del Municipio de Amatitán, Jalisco",vnd.google-earth.kml+xml
"Cartografía Catastral del Municipio de Amatitán, Jalisco",SHP
"Atlas de caminos y carreteras del estado de Jalisco 2012, banco de material",vnd.google-earth.kml+xml
Grado de Marginación por Colonia,vnd.google-earth.kml+xml
Datos Sociodemográficos por colonia,vnd.google-earth.kml+xml
Trabajadores asegurados en Jalisco por municipio,vnd.google-earth.kml+xml
Cartografía Catastral del Municipio de Casimiro Castillo Jalisco,vnd.google-earth.kml+xml
Cartografía Catastral del Municipio de Casimiro Castillo Jalisco,SHP
Área verde,SHP
Área verde estatal,KML
Área verde estatal,SHP
"Atlas de caminos y carreteras del estado de Jalisco 2012, aeródromo civil",vnd.google-earth.kml+xml
"Atlas de caminos y carreteras del estado de Jalisco 2012, alcantarilla",vnd.google-earth.kml+xml
Atlas de Caminos y Carreteras del Estado de Jalisco 2012 - Escuelas,SHP
Atlas de Caminos y Carreteras del Estado de Jalisco 2012 - Escuelas,KML
"Recursos Turísticos del Municipio de Tequila, Jalisco",vnd.google-earth.kml+xml
"Cartografía Catastral del Municipio de Chiquilistlán, Jalisco",SHP
"Cartografía Catastral del Municipio de Colotlán, Jalisco",SHP
Atlas de Caminos y Carreteras del Estado de Jalisco 2012 - Puente,SHP
Atlas de Caminos y Carreteras del Estado de Jalisco 2012 - Puente,KML
Atlas de Caminos y Carreteras del Estado de Jalisco 2012 - Puerta,SHP
Atlas de Caminos y Carreteras del Estado de Jalisco 2012 - Puerta,KML
"Cartografía Catastral del Municipio de La Huerta, Jalisco",vnd.google-earth.kml+xml
Atlas de Caminos y Carreteras del Estado de Jalisco 2012 - Plaza de cobro,KML
Atlas de Caminos y Carreteras del Estado de Jalisco 2012 - Plaza de cobro,SHP
Atlas de Caminos y Carreteras del Estado de Jalisco 2012 - Vado,SHP
Atlas de Caminos y Carreteras del Estado de Jalisco 2012 - Vado,KML
"Planimetría ZMG (vuelos 1998-2001), canales",vnd.google-earth.kml+xml
"Planimetría ZMG (vuelos 1998-2001), carreteras.",SHP
"Planimetría ZMG (vuelos 1998-2001), carreteras.",KML
"Planimetría ZMG (vuelos 1998-2001), cercas.",vnd.google-earth.kml+xml
"Planimetría ZMG (vuelos 1998-2001), colonias.",vnd.google-earth.kml+xml
Corriente de agua,SHP
Corriente de agua,KML
Escurrimientos de temporal,SHP
Escurrimientos de temporal,KML
"Cartografía Catastral del Municipio de Lagos de Moreno, Jalisco",vnd.google-earth.kml+xml
"Cartografía Catastral del Municipio de Mezquitic, Jalisco",vnd.google-earth.kml+xml
Indicadores MIDE Jalisco sobre empleo,CSV
"Cartografía Catastral del Municipio de Mixtlán, Jalisco",vnd.google-earth.kml+xml
"Cartografía Catastral del Municipio de San Gabriel, Jalisco",vnd.google-earth.kml+xml
"Cartografía Catastral del Municipio de San Juan de los Lagos, Jalisco",vnd.google-earth.kml+xml
"Cartografía Catastral del Municipio de San Juanito de Escobedo, Jalisco",vnd.google-earth.kml+xml
"Planimetría ZMG (vuelos 1998-2001), infraestructura",vnd.google-earth.kml+xml
Mosaico Landsat 8 2014 - JP2,jp2
"Planimetría cabeceras municipales (vuelos 1998-2005), nombre de calles.",vnd.google-earth.kml+xml
"Planimetría cabeceras municipales (vuelos 1998-2005), nombre de calles.",CSV
"Planimetría ZMG (vuelos 1998-2001), postería",vnd.google-earth.kml+xml
Predios rústicos,KML
Predios rústicos,SHP
"Regionalización 2014, Región 04 Ciénega",KML
"Regionalización 2014, Región 04 Ciénega",SHP
Programa de Ordenamiento Ecológico de Cabo Corrientes,No Format.
Puentes,SHP
Puentes,KML
Regionalización 2014,SHP
Regionalización 2014,KML
"Regionalización 2014, Región 05 Sureste",SHP
"Regionalización 2014, Región 05 Sureste",KML
"Regionalización 2014, Región 08 Costa Sur",KML
"Regionalización 2014, Región 08 Costa Sur",SHP
"Regionalización 2014, Región 09 Costa Sierra Occidental",KML
"Regionalización 2014, Región 09 Costa Sierra Occidental",SHP
"Regionalización 2014, Región 06 Sur",SHP
"Regionalización 2014, Región 06 Sur",KML
"Regionalización 2014, Región 03 Altos Sur",SHP
"Regionalización 2014, Región 03 Altos Sur",KML
Inventario Institucional de Datos de Estado de Jalisco,XLSX
Atlas de Caminos y Carreteras del Estado de Jalisco 2012 - Instalación de telecomunicación,SHP
Atlas de Caminos y Carreteras del Estado de Jalisco 2012 - Instalación de telecomunicación,KML
Beneficiarias del Programa Mujeres Jefas de Familia en el Municipio de Guadalajara,SHP
Camellones y glorietas,SHP
Camellones y glorietas,KML
Atlas de Caminos y Carreteras del Estado de Jalisco 2012 - Estructura elevada,SHP
Atlas de Caminos y Carreteras del Estado de Jalisco 2012 - Estructura elevada,KML
"Cartografía Catastral del Municipio de Pihuamo, Jalisco",vnd.google-earth.kml+xml
"Cartografía Catastral del Municipio de Atemajac de Brizuela, Jalisco",vnd.google-earth.kml+xml
"Cartografía Catastral del Municipio de Atemajac de Brizuela, Jalisco",SHP
"Cartografía Catastral del Municipio de Cañadas de Obregón, Jalisco",vnd.google-earth.kml+xml
"Cartografía Catastral del Municipio de Cañadas de Obregón, Jalisco",SHP
"Cartografía Catastral del Municipio de Zapotlán el Grande, Jalisco",SHP
"Cartografía Catastral del Municipio de Cocula, Jalisco",SHP
"Cartografía Catastral del Municipio de Acatic, Jalisco",KML
"Cartografía Catastral del Municipio de Acatic, Jalisco",vnd.google-earth.kml+xml
"Cartografía Catastral del Municipio de Acatic, Jalisco",SHP
"Cartografía Catastral del Municipio de Atotonilco el Alto, Jalisco",vnd.google-earth.kml+xml
"Cartografía Catastral del Municipio de Atotonilco el Alto, Jalisco",SHP
"Atlas de caminos y carreteras del estado de Jalisco 2012, guardaganado",vnd.google-earth.kml+xml
"Cartografía Catastral del Municipio de San Diego de Alejandría, Jalisco",vnd.google-earth.kml+xml
"Cartografía Catastral del Municipio de Poncitlán, Jalisco",vnd.google-earth.kml+xml
"Cartografía Catastral del Municipio de Mazamitla, Jalisco",vnd.google-earth.kml+xml
"Cartografía Catastral del Municipio de San Cristóbal de la Barranca, Jalisco",vnd.google-earth.kml+xml
Redes de alta tensión,KML
Redes de alta tensión,SHP
Censo forestal del Parque Metropolitano de Guadalajara del año 2009,CSV
